timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779171414241,2052,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-5,text,true,,35,0,6,6,null,0,0,0
1779171416295,9,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-5,text,true,,671,127,6,6,http://localhost/api/agent/health,9,0,0
1779171416281,32,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,6,6,http://localhost/api/agent/sessions,32,0,0
1779171416305,29,SSE 创建会话,200,,SSE 流式 Chat 压测 2-5,text,true,,410,196,6,6,http://localhost/api/agent/sessions,29,0,0
1779171414310,3103,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,34,0,6,6,null,0,0,0
1779171415315,2098,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,34,0,6,6,null,0,0,0
1779171416335,1078,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-5,text,true,,34,0,6,6,null,0,0,0
1779171416314,1099,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,35,0,6,6,null,0,0,0
1779171417414,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,6,6,http://localhost/api/agent/health,4,0,0
1779171417415,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,6,6,http://localhost/api/agent/health,3,0,0
1779171417415,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,6,6,http://localhost/api/agent/health,3,0,0
1779171417415,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-5,text,true,,671,127,6,6,http://localhost/api/agent/health,3,0,0
1779171417420,31,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,6,6,http://localhost/api/agent/sessions,31,0,0
1779171417419,32,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,6,6,http://localhost/api/agent/sessions,32,0,0
1779171417419,32,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,6,6,http://localhost/api/agent/sessions,32,0,0
1779171417420,31,SSE 创建会话,200,,SSE 流式 Chat 压测 2-5,text,true,,410,196,6,6,http://localhost/api/agent/sessions,31,0,0
1779171415315,2861,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,38,0,6,6,null,0,0,0
1779171418177,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,6,6,http://localhost/api/agent/health,6,0,0
1779171417452,742,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,32,0,6,6,null,0,0,0
1779171418195,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,6,6,http://localhost/api/agent/health,3,0,0
1779171418185,20,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,6,6,http://localhost/api/agent/sessions,20,0,0
1779171418199,32,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,6,6,http://localhost/api/agent/sessions,32,0,0
1779171417453,2059,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-5,text,true,,35,0,6,6,null,0,0,0
1779171418207,1305,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,38,0,6,6,null,0,0,0
1779171418233,1280,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,34,0,6,6,null,0,0,0
1779171419514,11,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-5,text,true,,671,127,6,6,http://localhost/api/agent/health,11,0,0
1779171419517,8,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,6,6,http://localhost/api/agent/health,8,0,0
1779171419516,13,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,6,6,http://localhost/api/agent/health,13,0,0
1779171419526,29,SSE 创建会话,200,,SSE 流式 Chat 压测 2-5,text,true,,410,196,6,6,http://localhost/api/agent/sessions,29,0,0
1779171419530,31,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,6,6,http://localhost/api/agent/sessions,31,0,0
1779171419527,34,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,6,6,http://localhost/api/agent/sessions,34,0,0
1779171417453,2216,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,38,0,6,6,null,0,0,0
1779171419670,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,6,6,http://localhost/api/agent/health,3,0,0
1779171419675,20,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,6,6,http://localhost/api/agent/sessions,20,0,0
1779171415315,4582,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-6,text,true,,38,0,6,6,null,0,0,0
1779171419898,11,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-6,text,true,,671,127,6,6,http://localhost/api/agent/health,11,0,0
1779171419557,361,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-5,text,true,,33,0,6,6,null,0,0,0
1779171417453,2466,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,34,0,6,6,null,0,0,0
1779171419920,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,6,6,http://localhost/api/agent/health,3,0,0
1779171419920,7,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-5,text,true,,671,127,6,6,http://localhost/api/agent/health,7,0,0
1779171419910,41,SSE 创建会话,200,,SSE 流式 Chat 压测 2-6,text,true,,410,196,6,6,http://localhost/api/agent/sessions,41,0,0
1779171419928,23,SSE 创建会话,200,,SSE 流式 Chat 压测 2-5,text,true,,410,196,6,6,http://localhost/api/agent/sessions,23,0,0
1779171419925,26,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,6,6,http://localhost/api/agent/sessions,26,0,0
1779171419563,619,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,37,0,6,6,null,0,0,0
1779171420187,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,6,6,http://localhost/api/agent/health,3,0,0
1779171420191,26,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,6,6,http://localhost/api/agent/sessions,25,0,0
1779171419563,1069,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,35,0,6,6,null,0,0,0
1779171420634,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,6,6,http://localhost/api/agent/health,4,0,0
1779171420639,24,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,6,6,http://localhost/api/agent/sessions,24,0,0
1779171419697,1037,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,35,0,6,6,null,0,0,0
1779171420735,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,6,6,http://localhost/api/agent/health,4,0,0
1779171420740,18,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,6,6,http://localhost/api/agent/sessions,18,0,0
1779171419952,1162,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-6,text,true,,38,0,6,6,null,0,0,0
1779171421115,2,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-6,text,true,,671,127,6,6,http://localhost/api/agent/health,2,0,0
1779171421119,22,SSE 创建会话,200,,SSE 流式 Chat 压测 2-6,text,true,,410,196,6,6,http://localhost/api/agent/sessions,22,0,0
1779171419952,1309,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,38,0,6,6,null,0,0,0
1779171421262,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,6,6,http://localhost/api/agent/health,3,0,0
1779171421266,19,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,6,6,http://localhost/api/agent/sessions,19,0,0
1779171420218,1494,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,34,0,6,6,null,0,0,0
1779171421714,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,6,6,http://localhost/api/agent/health,4,0,0
1779171421720,19,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,6,6,http://localhost/api/agent/sessions,19,0,0
1779171419953,1817,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-5,text,true,,34,0,6,6,null,0,0,0
1779171421771,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-5,text,true,,671,127,6,6,http://localhost/api/agent/health,4,0,0
1779171421777,19,SSE 创建会话,200,,SSE 流式 Chat 压测 2-5,text,true,,410,196,6,6,http://localhost/api/agent/sessions,19,0,0
1779171420665,1822,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,35,0,6,6,null,0,0,0
1779171422488,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,6,6,http://localhost/api/agent/health,4,0,0
1779171422493,31,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,6,6,http://localhost/api/agent/sessions,31,0,0
1779171420759,1928,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,34,0,6,6,null,0,0,0
1779171422688,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,6,6,http://localhost/api/agent/health,4,0,0
1779171422694,27,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,6,6,http://localhost/api/agent/sessions,27,0,0
1779171421143,2387,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-6,text,true,,38,0,6,6,null,0,0,0
1779171423532,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-6,text,true,,671,127,6,6,http://localhost/api/agent/health,4,0,0
1779171423537,33,SSE 创建会话,200,,SSE 流式 Chat 压测 2-6,text,true,,410,196,6,6,http://localhost/api/agent/sessions,33,0,0
1779171421287,2300,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,34,0,6,6,null,0,0,0
1779171423589,9,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,6,6,http://localhost/api/agent/health,9,0,0
1779171421741,1857,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,38,0,6,6,null,0,0,0
1779171423600,11,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,6,6,http://localhost/api/agent/health,11,0,0
1779171423600,34,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,6,6,http://localhost/api/agent/sessions,34,0,0
1779171423612,28,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,6,6,http://localhost/api/agent/sessions,28,0,0
1779171421798,2868,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-5,text,true,,38,0,6,6,null,0,0,0
1779171424668,12,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-5,text,true,,671,127,6,6,http://localhost/api/agent/health,12,0,0
1779171424681,32,SSE 创建会话,200,,SSE 流式 Chat 压测 2-5,text,true,,410,196,6,6,http://localhost/api/agent/sessions,32,0,0
1779171422525,3141,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,35,0,6,6,null,0,0,0
1779171425669,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,6,6,http://localhost/api/agent/health,4,0,0
1779171425674,17,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,6,6,http://localhost/api/agent/sessions,16,0,0
1779171422722,2989,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,35,0,6,6,null,0,0,0
1779171425714,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,6,6,http://localhost/api/agent/health,3,0,0
1779171425718,22,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,6,6,http://localhost/api/agent/sessions,22,0,0
1779171423635,2116,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,34,0,6,6,null,0,0,0
1779171423641,2116,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,34,0,6,6,null,0,0,0
1779171425755,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,6,6,http://localhost/api/agent/health,5,0,0
1779171425760,7,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,6,6,http://localhost/api/agent/health,7,0,0
1779171425762,28,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,6,6,http://localhost/api/agent/sessions,28,0,0
1779171425768,28,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,6,6,http://localhost/api/agent/sessions,28,0,0
1779171426084,8,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-7,text,true,,671,127,7,7,http://localhost/api/agent/health,8,0,1
1779171426094,22,SSE 创建会话,200,,SSE 流式 Chat 压测 2-7,text,true,,410,196,7,7,http://localhost/api/agent/sessions,22,0,0
1779171423572,3116,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-6,text,true,,38,0,7,7,null,0,0,0
1779171426690,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-6,text,true,,671,127,7,7,http://localhost/api/agent/health,3,0,0
1779171426694,18,SSE 创建会话,200,,SSE 流式 Chat 压测 2-6,text,true,,410,196,7,7,http://localhost/api/agent/sessions,17,0,0
1779171425692,1028,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,38,0,7,7,null,0,0,0
1779171424714,2006,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-5,text,true,,38,0,7,7,null,0,0,0
1779171425741,980,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,34,0,7,7,null,0,0,0
1779171426722,11,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,7,7,http://localhost/api/agent/health,11,0,0
1779171426722,12,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,7,7,http://localhost/api/agent/health,12,0,0
1779171426722,12,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-5,text,true,,671,127,7,7,http://localhost/api/agent/health,12,0,0
1779171426735,18,SSE 创建会话,200,,SSE 流式 Chat 压测 2-5,text,true,,410,196,7,7,http://localhost/api/agent/sessions,18,0,0
1779171426735,20,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,7,7,http://localhost/api/agent/sessions,20,0,0
1779171426734,21,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,7,7,http://localhost/api/agent/sessions,21,0,0
1779171425792,2253,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,34,0,7,7,null,0,0,0
1779171428050,7,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,7,7,http://localhost/api/agent/health,7,0,0
1779171426713,1359,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-6,text,true,,38,0,7,7,null,0,0,0
1779171428074,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-6,text,true,,671,127,7,7,http://localhost/api/agent/health,6,0,0
1779171428059,56,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,7,7,http://localhost/api/agent/sessions,56,0,0
1779171428081,39,SSE 创建会话,200,,SSE 流式 Chat 压测 2-6,text,true,,410,196,7,7,http://localhost/api/agent/sessions,39,0,0
1779171425797,2466,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,35,0,7,7,null,0,0,0
1779171428265,12,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,7,7,http://localhost/api/agent/health,12,0,0
1779171428278,24,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,7,7,http://localhost/api/agent/sessions,24,0,0
1779171426756,2125,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,38,0,7,7,null,0,0,0
1779171428882,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,7,7,http://localhost/api/agent/health,4,0,0
1779171426754,2142,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-5,text,true,,38,0,7,7,null,0,0,0
1779171426756,2141,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,34,0,7,7,null,0,0,0
1779171426118,2780,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-7,text,true,,34,0,7,7,null,0,0,0
1779171428121,779,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-6,text,true,,37,0,7,7,null,0,0,0
1779171428116,785,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,37,0,7,7,null,0,0,0
1779171428897,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-5,text,true,,671,127,7,7,http://localhost/api/agent/health,4,0,0
1779171428898,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,7,7,http://localhost/api/agent/health,4,0,0
1779171428898,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-7,text,true,,671,127,7,7,http://localhost/api/agent/health,5,0,0
1779171428902,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,7,7,http://localhost/api/agent/health,4,0,0
1779171428902,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-6,text,true,,671,127,7,7,http://localhost/api/agent/health,5,0,0
1779171428887,27,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,7,7,http://localhost/api/agent/sessions,27,0,0
1779171428908,28,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,7,7,http://localhost/api/agent/sessions,28,0,0
1779171428902,34,SSE 创建会话,200,,SSE 流式 Chat 压测 2-5,text,true,,410,196,7,7,http://localhost/api/agent/sessions,34,0,0
1779171428908,28,SSE 创建会话,200,,SSE 流式 Chat 压测 2-6,text,true,,410,196,7,7,http://localhost/api/agent/sessions,28,0,0
1779171428904,32,SSE 创建会话,200,,SSE 流式 Chat 压测 2-7,text,true,,410,196,7,7,http://localhost/api/agent/sessions,32,0,0
1779171428903,33,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,7,7,http://localhost/api/agent/sessions,33,0,0
1779171428939,1745,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-7,text,true,,38,0,7,7,null,0,0,0
1779171428304,2385,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,35,0,7,7,null,0,0,0
1779171428938,1752,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-6,text,true,,35,0,7,7,null,0,0,0
1779171430689,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,7,7,http://localhost/api/agent/health,5,0,0
1779171430685,10,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-7,text,true,,671,127,7,7,http://localhost/api/agent/health,10,0,0
1779171430689,9,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-6,text,true,,671,127,7,7,http://localhost/api/agent/health,9,0,0
1779171428915,1786,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,35,0,7,7,null,0,0,0
1779171430701,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,7,7,http://localhost/api/agent/health,3,0,0
1779171430705,23,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,7,7,http://localhost/api/agent/sessions,23,0,0
1779171430701,27,SSE 创建会话,200,,SSE 流式 Chat 压测 2-6,text,true,,410,196,7,7,http://localhost/api/agent/sessions,27,0,0
1779171430696,32,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,7,7,http://localhost/api/agent/sessions,32,0,0
1779171430697,31,SSE 创建会话,200,,SSE 流式 Chat 压测 2-7,text,true,,410,196,7,7,http://localhost/api/agent/sessions,31,0,0
1779171428938,1873,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,35,0,7,7,null,0,0,0
1779171430811,9,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,7,7,http://localhost/api/agent/health,9,0,0
1779171430821,27,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,7,7,http://localhost/api/agent/sessions,27,0,0
1779171428938,2086,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,38,0,7,7,null,0,0,0
1779171428938,2091,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-5,text,true,,35,0,7,7,null,0,0,0
1779171431030,2,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-5,text,true,,671,127,7,7,http://localhost/api/agent/health,2,0,0
1779171431026,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,7,7,http://localhost/api/agent/health,6,0,0
1779171431033,28,SSE 创建会话,200,,SSE 流式 Chat 压测 2-5,text,true,,410,196,7,7,http://localhost/api/agent/sessions,28,0,0
1779171431033,28,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,7,7,http://localhost/api/agent/sessions,28,0,0
1779171430729,363,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-6,text,true,,37,0,7,7,null,0,0,0
1779171431093,15,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-6,text,true,,671,127,7,7,http://localhost/api/agent/health,15,0,0
1779171431109,39,SSE 创建会话,200,,SSE 流式 Chat 压测 2-6,text,true,,410,196,7,7,http://localhost/api/agent/sessions,39,0,0
1779171430729,1387,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-7,text,true,,35,0,7,7,null,0,0,0
1779171430729,1391,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,38,0,7,7,null,0,0,0
1779171432118,14,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-7,text,true,,671,127,7,7,http://localhost/api/agent/health,14,0,0
1779171432121,11,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,7,7,http://localhost/api/agent/health,11,0,0
1779171432133,20,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,7,7,http://localhost/api/agent/sessions,20,0,0
1779171432133,29,SSE 创建会话,200,,SSE 流式 Chat 压测 2-7,text,true,,410,196,7,7,http://localhost/api/agent/sessions,29,0,0
1779171431063,1413,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-5,text,true,,38,0,7,7,null,0,0,0
1779171432477,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-5,text,true,,671,127,7,7,http://localhost/api/agent/health,6,0,0
1779171430730,1754,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,34,0,7,7,null,0,0,0
1779171432485,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,7,7,http://localhost/api/agent/health,6,0,1
1779171432484,30,SSE 创建会话,200,,SSE 流式 Chat 压测 2-5,text,true,,410,196,7,7,http://localhost/api/agent/sessions,30,0,0
1779171432492,22,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,7,7,http://localhost/api/agent/sessions,22,0,0
1779171430849,1753,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,38,0,7,7,null,0,0,0
1779171432603,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,7,7,http://localhost/api/agent/health,4,0,0
1779171432608,32,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,7,7,http://localhost/api/agent/sessions,32,0,0
1779171431062,1816,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,34,0,7,7,null,0,0,0
1779171432879,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,7,7,http://localhost/api/agent/health,3,0,0
1779171432883,22,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,7,7,http://localhost/api/agent/sessions,22,0,0
1779171431149,1811,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-6,text,true,,35,0,7,7,null,0,0,0
1779171432961,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-6,text,true,,671,127,7,7,http://localhost/api/agent/health,4,0,0
1779171432966,23,SSE 创建会话,200,,SSE 流式 Chat 压测 2-6,text,true,,410,196,7,7,http://localhost/api/agent/sessions,23,0,0
1779171432154,1500,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,41,0,7,7,null,0,0,0
1779171433655,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,7,7,http://localhost/api/agent/health,5,0,0
1779171433661,27,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,7,7,http://localhost/api/agent/sessions,27,0,0
1779171432516,1796,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-5,text,true,,38,0,7,7,null,0,0,0
1779171434313,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-5,text,true,,671,127,7,7,http://localhost/api/agent/health,3,0,0
1779171434317,31,SSE 创建会话,200,,SSE 流式 Chat 压测 2-5,text,true,,410,196,7,7,http://localhost/api/agent/sessions,31,0,0
1779171432164,2356,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-7,text,true,,38,0,7,7,null,0,0,0
1779171432516,2005,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,35,0,7,7,null,0,0,0
1779171434522,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-7,text,true,,671,127,7,7,http://localhost/api/agent/health,4,0,0
1779171434522,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,7,7,http://localhost/api/agent/health,5,0,0
1779171434527,32,SSE 创建会话,200,,SSE 流式 Chat 压测 2-7,text,true,,410,196,7,7,http://localhost/api/agent/sessions,32,0,0
1779171434528,31,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,7,7,http://localhost/api/agent/sessions,31,0,0
1779171432641,2125,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,38,0,7,7,null,0,0,0
1779171434767,29,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,7,7,http://localhost/api/agent/health,29,0,0
1779171434797,42,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,7,7,http://localhost/api/agent/sessions,42,0,0
1779171432990,2160,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-6,text,true,,35,0,7,7,null,0,0,0
1779171435151,25,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-6,text,true,,671,127,7,7,http://localhost/api/agent/health,25,0,0
1779171435177,33,SSE 创建会话,200,,SSE 流式 Chat 压测 2-6,text,true,,410,196,7,7,http://localhost/api/agent/sessions,33,0,0
1779171433689,1639,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,38,0,7,7,null,0,0,0
